Subject,Ifuture_both,Ifuture_task,Ipast_task,Ipast_both,ratio,diff,pastdiff,DTB,color
614f2977,0.19005098150054184,0.19440178663744828,0.9837988088045393,0.9829799389216521,0.977619520827653,-0.004350805136906444,-0.0008188698828871521,-0.04537456971349446,#153cd8
5ac01e17,0.18913885020530855,0.14670985916632534,0.7703908827874114,1.2654025520918046,1.2892034065064526,0.042428991038983205,0.4950116693043932,-0.06731126699770032,#153cd8
61098f2c,0.16738105668037773,0.11054835612117483,0.5494675927106082,0.9774773426354569,1.5140981065056014,0.05683270055920289,0.42800974992484875,-0.059157025730305984,#153cd8
611fce73,0.1777657688826989,0.10273787986304914,0.5663395660518182,1.1819652314757318,1.7302845758513108,0.07502788901964977,0.6156256654239136,-0.07098043421596253,#153cd8
5ecd36e8,0.1085478904445469,0.10193867524721192,0.41803589079108916,0.6811707667559361,1.064835207847335,0.006609215197334969,0.26313487596484697,-0.033587142173685,#153cd8
5dad865e,0.19930856494380475,0.15625708741918443,0.7719650209526068,1.4484496551850434,1.2755169588508193,0.043051477524620324,0.6764846342324367,-0.058011936723743496,#153cd8
611a7d58,0.08380930921934185,0.07266343824047714,0.49753647815350666,0.5752451166834015,1.1533903603897442,0.011145870978864714,0.07770863852989485,-0.08408260714252139,#153cd8
611148ad,0.10410148688987922,0.1076778410227297,0.6428190801789808,0.828577728209018,0.9667865356615429,-0.0035763541328504844,0.18575864803003717,-0.0831620883593647,#153cd8
6149c45d,0.07557664405170486,0.0659552230879451,0.3549069804072983,0.553770579937928,1.145878074749751,0.009621420963759758,0.1988635995306297,-0.05145324307757747,#153cd8
613688d0,0.1933246546536409,0.16761752005817773,0.9202548161653118,1.5799577792329875,1.153367825669659,0.02570713459546317,0.6597029630676757,-0.06551488349926035,#153cd8
5dea5762,0.08671447466470883,0.07764396949606588,0.4335453272575235,0.6745817814084782,1.1168217599835946,0.009070505168642953,0.24103645415095476,-0.06208999123767882,#153cd8
6141e484,0.13967820979164264,0.09001775439199358,0.5256599822632915,0.9895876654442523,1.5516740084783318,0.049660455399649056,0.4639276831809608,-0.07393158721386883,#153cd8
60fbc53a,0.1753237795054357,0.15306522345626766,0.6876852692596214,0.9555884246224735,1.1454187668927132,0.022258556049168043,0.26790315536285214,-0.04670957647354057,#153cd8
609d3af7,0.17415761613220296,0.13146835115270789,0.6839298232137403,1.1991095328575667,1.3247113438724814,0.04268926497949507,0.5151797096438264,-0.06758804148563333,#153cd8
60d9ec92,0.14044867336187733,0.13896389341960175,0.6564798006155685,0.8870901755411011,1.0106846455272542,0.0014847799422755825,0.2306103749255326,-0.05467991184551746,#153cd8
