Subject,Ipast_task,ratio,diff,DTB,color
6155058f,0.5710849480425811,1.2210381009393647,0.026250959765936152,-0.05608340717928863,#153cd8
610a5002,0.6762075358406816,1.1582405183261426,0.020059611103432323,-0.07080748413704521,#153cd8
5d88f2f8,0.6076571337869908,1.0922976180354516,0.01379872994013337,-0.03374182305690229,#153cd8
6154872d,0.4115399290092966,0.9889655963629131,-0.0011784695433355308,-0.02696598964177245,#153cd8
611763bd,0.9182760722168973,1.0401443630550022,0.00725638870100348,-0.05216231676948796,#153cd8
61336aa3,0.8113281026645888,1.3229614578946494,0.05331978345508914,-0.05488051365836516,#153cd8
613a7218,0.26443771240001324,0.9961073468300666,-0.0002004228371905309,-0.038761953006143116,#153cd8
613b6732,0.7659720989733659,1.2211613532710728,0.03869072687853184,-0.03839887997415101,#153cd8
6122ae9b,0.8514248035551834,1.189277696742877,0.030626654653895136,-0.06336724430929838,#153cd8
5f479d2b,0.7012726963681872,1.3040210602536382,0.04644770741947393,-0.049446090198896286,#153cd8
60ee4a78,0.9734177110024232,1.2065500545883399,0.038216196616353365,-0.05372970884092554,#153cd8
608f39d2,0.4583448082589917,1.4517807739832156,0.05333874475114185,-0.028417345772587463,#153cd8
614dddfc,0.43871030253314514,1.04871504116975,0.004590689628825875,-0.046911155766563226,#153cd8
60492aa1,0.8731826810844657,1.3242981209174227,0.05810487727443314,-0.048610608762176405,#153cd8
5f6b8c1f,0.6801495745510698,1.302255440458335,0.0413282098966741,-0.061570084727575664,#153cd8
5e57a002,0.4281621396521018,1.0774999228880924,0.007203390854276612,-0.04533411508661429,#153cd8
613ab096,0.6841375243786445,1.2044034840083102,0.025003193037367547,-0.07671729632973871,#153cd8
607728dc,0.9555379865126928,0.9828621802280789,-0.0031392212461678337,-0.05373980856705607,#153cd8
60fdf772,0.24481588194008186,1.1928678575823286,0.009826381882881915,-0.03316566196265225,#153cd8
5df2235d,0.6995238421700949,1.1669090400809883,0.022074206663397183,-0.06963903987632822,#153cd8
6152fef5,0.44113119042806803,1.2443468226258412,0.018814694579657093,-0.06480443297704641,#153cd8
604ba80d,0.663481600641446,0.9918504590396254,-0.0014666234571919234,-0.015068417267084855,#153cd8
6103fceb,0.8793180247829919,1.3133411259889256,0.05401544495624827,-0.05613241410834485,#153cd8
5eee3308,0.8380527137483259,1.4324932706301097,0.06929557739271652,-0.06328036424881792,#153cd8
5edf7eb5,0.6429030729568072,1.4532197260401567,0.05059786078889414,-0.07918555573393152,#153cd8
5fb867b2,0.6450198881846425,1.2927160333536427,0.04040061161156411,-0.05325527976368494,#153cd8
613a4e94,0.3919972039190651,1.0422731508440235,0.0020722672814727366,-0.07916313332071379,#153cd8
60ec22d0,0.6927844124252182,1.1204341364268446,0.014647663503008543,-0.07901466192079566,#153cd8
5feb299d,0.6061650048141268,1.4043535497164852,0.05225445372090279,-0.05367358491360763,#153cd8
61390547,0.5237762926727136,1.1407270727117984,0.01177155602908081,-0.0798427550525029,#153cd8
606c7d27,0.7601546159640401,1.2846314293497656,0.046688194150245194,-0.04837767255957845,#153cd8
613acf28,0.6041231675805541,1.1711156878427462,0.027547507378244296,-0.021448707312662046,#153cd8
61471b89,0.4936685814177775,1.3208298968062218,0.030299709125161778,-0.061338185380873045,#153cd8
61085764,0.47834654669190924,1.3751115617996668,0.04740429588616751,-0.025481787863099903,#153cd8
5f67c7a2,0.8984645638732507,1.0309981788276952,0.005329544906128997,-0.05881585473709,#153cd8
612ccc53,0.6226398307238731,1.5299925346933971,0.07698416747515668,-0.041276760761010195,#153cd8
60fd5bfe,0.7286790673685,1.069569903663699,0.010754808527864812,-0.05264251119340804,#153cd8
5fda8761,0.7044970366673715,1.4011718286053103,0.06373141519604761,-0.043973104590570966,#153cd8
608847b5,0.47303011047561033,1.7362477882559606,0.0670552738254486,-0.05939307778922098,#153cd8
5b27b6e8,0.8229929505249081,1.3165321341223994,0.05584743778302928,-0.04508469136748783,#153cd8
611b1f8d,0.4802697041166707,1.1102852306075637,0.009142900230497492,-0.06944588814335262,#153cd8
5f2710df,0.4757597857953882,1.2916191297399322,0.029938264290972183,-0.048530929752762686,#153cd8
5c4cea77,0.35616048501697406,1.2935503156207588,0.017359912738028414,-0.05865148096443675,#153cd8
5b5dc988,0.7140899153849355,1.1851021408214952,0.028212858004246888,-0.052239913907252855,#153cd8
5f06eefa,0.7122390091267995,1.194953132624303,0.028173996594137718,-0.05978948719277244,#153cd8
60d74024,0.530039043195351,1.197909331895707,0.02512047825442798,-0.03816563986163268,#153cd8
603541c9,0.8883709478312436,1.2784513628952525,0.05249616588477227,-0.0410611033654916,#153cd8
5c910a11,0.5403456820448369,1.0349315242696135,0.004009147829047377,-0.05278926622750396,#153cd8
613ae704,0.31610806788699264,0.9942655614721002,-0.00028124705832337227,-0.05690411004176907,#153cd8
5b5f1cd2,0.9109796816337747,1.2251337643124258,0.04008383735292059,-0.05408896696345861,#153cd8
6111a53d,0.5959781323585883,1.4391667068069496,0.04150563035103176,-0.08606397315883295,#153cd8
5e27350b,0.6056027911239952,1.0748274655846752,0.009621108657496769,-0.05419741292680988,#153cd8
60d20236,0.8045317009051602,1.1385192872037821,0.02250752937205086,-0.05659424713336089,#153cd8
611154fe,0.7575887101052344,1.1994173950804443,0.031096552917187686,-0.0560589289333325,#153cd8
5ee00b0d,0.7460780661415706,1.1958159759513527,0.030303372568401044,-0.055372006202684176,#153cd8
610d8166,0.6979974358157135,1.367066552674969,0.050331272685030015,-0.06448463706549987,#153cd8
